"","gross","duration","budget","imdb_score","dominantGenre","director_facebook_likes","cast_total_facebook_likes","facenumber_in_poster","movie_facebook_likes","actor_fb_likes"
"2258",223878,125,5e+06,6.5,"Romance",125,132,1,282,60
"2259",8060,115,4e+06,8.1,"Drama",294,666,1,11000,585
"2260",84263837,99,6500000,5.4,"Horror",40,2323,0,45000,1000
"2261",110029,88,6500000,6.3,"Comedy",3,225,7,479,46
"2262",13367101,88,6500000,5.9,"Drama",132,1140,2,515,435
"2263",6173485,141,7e+06,7.7,"Biography",11,105,0,802,56
"2264",4000304,101,6500000,7.3,"Drama",0,15230,0,23000,13000
"2265",2338695,105,4e+06,7.4,"Crime",905,29277,1,0,27000
"2266",2024854,100,6500000,6.6,"Western",0,1942,2,19,1000
"2267",2268296,116,6500000,6.9,"Drama",129,13180,4,12000,10000
"2268",1029017,97,6500000,6.8,"Romance",15,21107,2,1000,18000
"2269",64148,106,6500000,7.3,"Drama",19,846,0,260,844
"2270",66637,105,6500000,7.2,"War",38,14462,0,0,12000
"2271",871577,122,4500000,7.7,"Drama",210,2614,1,13000,845
"2272",4063859,121,4800000,7.7,"Romance",31,200,2,11000,65
"2273",449558,98,1e+07,7.6,"Sport",0,1163,2,0,1000
"2274",119078393,122,6e+06,7.5,"Drama",909,1448,0,0,503
"2275",27457409,106,6e+06,6.3,"Drama",10,6419,4,478,3000
"2276",21005329,94,6e+06,6.4,"Comedy",12,19341,0,0,16000
"2277",26236603,109,6e+06,7.9,"Comedy",0,1582,0,10000,1000
"2278",18621249,90,6e+06,7.5,"Comedy",378,4611,9,0,957
"2279",13235267,89,6e+06,2.9,"Comedy",0,1752,2,256,555
"2280",17605861,121,6e+06,7.7,"Thriller",162,1184,1,0,1000
"2281",9203192,99,5e+06,6.8,"Comedy",0,11328,1,15000,11000
"2282",7518876,42,6e+06,6.5,"Adventure",0,844,0,28,844
"2283",8596914,122,6e+06,7,"Romance",0,1517,0,0,697
"2284",11434867,102,6e+06,7.1,"Mystery",49,51355,1,21000,24000
"2285",5895238,84,6e+06,5.5,"Comedy",4,10123,1,9000,8000
"2286",6670712,104,6e+06,7.4,"Comedy",20,3825,6,0,3000
"2287",5359774,96,6e+06,7.3,"Thriller",51,3569,0,17000,3000
"2288",4693919,94,6500000,4.6,"Comedy",0,4484,0,422,1000
"2289",4542775,90,6e+06,5.1,"Comedy",138,1831,2,985,373
"2290",3588432,106,6e+06,6.7,"Comedy",0,18947,4,0,17000
"2291",3029081,95,6e+06,7.8,"Comedy",263,993,0,0,263
"2292",2207975,99,6e+06,7.2,"Htory",53,8297,0,0,4000
"2293",2025238,95,6e+06,5.8,"Comedy",8,489,3,289,244
"2294",2077046,99,6e+06,7,"Drama",129,2748,2,0,976
"2295",399611,90,6e+06,5.7,"Drama",11,2370,2,0,767
"2296",115862,96,6e+06,6.7,"Drama",19,2163,2,0,1000
"2297",1346503,104,6e+06,6.1,"Htory",61,2430,0,0,974
"2298",117560,97,6e+06,6.2,"Romance",781,1081,0,224,596
"2299",54606,107,6e+06,6.2,"Drama",11,2440,0,30,773
"2300",36497,85,6e+06,4.7,"Comedy",0,14599,0,850,11000
"2301",65804,95,1.2e+07,6.3,"Crime",24,27575,1,0,16000
"2302",3895664,111,5300000,7.3,"Comedy",82,1858,0,0,809
"2303",20200,86,6e+06,5.8,"Music",4,12772,1,0,11000
"2304",542860,103,4e+06,7.1,"War",12,219,1,0,163
"2305",11905519,111,2e+08,7.1,"Action",64,2205,0,0,778
"2306",32541719,112,3500159,6.7,"Drama",98,2201,0,0,883
"2307",3064356,141,5600000,6.9,"Drama",407,2584,6,160,688
"2308",7009668,95,5600000,2.1,"Action",17,2000,6,244,592
"2309",27024,85,5600000,6.6,"Horror",57,73,0,4000,37
"2310",50382128,116,5500000,5.6,"Romance",0,2723,0,0,907
"2311",24475193,90,3e+06,6.6,"Comedy",23000,44265,1,33000,23000
"2312",6200756,111,7e+06,7.4,"Comedy",72,34106,0,5000,19000
"2313",1292119,91,5500000,7.1,"Romance",14,16768,1,0,14000
"2314",3629758,97,5500000,7.9,"Comedy",25,745,0,0,517
"2315",6239558,92,5e+06,6.7,"Comedy",9,1033,0,352,636
"2316",1056102,104,5e+06,6.6,"Crime",10,1315,0,1000,715
"2317",56007,99,5500000,4.9,"Comedy",56,6776,3,113,4000
"2318",611709,93,3850000,7.2,"Drama",592,391,1,0,232
"2319",22770,99,5500000,6.1,"Drama",17,81,0,543,31
"2320",27445,96,9e+06,5.3,"Thriller",3,561,5,1000,472
"2321",766487,96,5250000,5,"Comedy",136,4883,4,915,4000
"2322",1196752,100,30300000,7.6,"Drama",77,385,3,23000,286
"2323",795126,98,6e+06,7.6,"Comedy",12,955,1,989,393
"2324",83574831,106,5e+06,6.6,"Horror",0,2975,0,35000,852
"2325",87025093,95,4e+06,6.6,"Horror",163,4134,0,0,1000
"2326",71897215,104,1.5e+07,7.3,"Mystery",16,14504,0,33000,14000
"2327",64267897,87,5e+06,6.6,"Documentary",79,1770,0,0,608
"2328",56536016,81,4900000,6.9,"Horror",26,3344,0,0,2000
"2329",104007828,94,5e+06,5.8,"Horror",24,2371,0,24000,581
"2330",50820940,89,5e+06,4.4,"Fantasy",10,5056,0,18000,852
"2331",44456509,115,5e+06,7.6,"Crime",399,688,1,14000,399
"2332",53884821,96,5e+06,4.6,"Horror",24,799,0,26000,235
"2333",34468224,109,4500000,7.3,"Crime",260,11736,2,0,9000
"2334",32453345,101,5e+06,5,"Horror",52,2161,0,10000,510
"2335",27296514,117,5e+06,8,"Drama",212,17738,0,65000,11000
"2336",25799043,83,3300000,5.2,"Sci-Fi",26,11771,0,0,10000
"2337",25530884,113,9e+06,8.5,"Thriller",22000,1997,0,40000,716
"2338",27689474,104,5e+06,6.5,"Horror",59,2071,0,23000,972
"2339",24138847,97,5e+06,7.4,"Comedy",0,2990,3,0,1000
"2340",21994911,110,5e+06,7.7,"Music",335,1122,0,0,838
"2341",21501098,103,5e+06,7.4,"Comedy",214,8375,1,22000,7000
"2342",24809547,90,5e+06,6.4,"Comedy",37,15710,1,11000,11000
"2343",21197315,93,5e+06,6.1,"Horror",66,1410,0,14000,1000
"2344",17382982,106,5e+06,5.2,"Drama",23,2840,0,0,1000
"2345",18656400,101,5e+06,7.5,"Drama",25,19673,1,45000,17000
"2346",241437427,95,5e+06,6.6,"Comedy",38,1495,3,5000,567
"2347",14123773,94,5e+06,5.3,"Drama",520,12306,4,25000,11000
"2348",13622333,106,2e+06,7.7,"Drama",0,361,1,0,269
"2349",13464388,99,4e+06,8,"Horror",1000,1686,6,19000,605
"2350",13350177,82,5e+06,3.8,"Thriller",7,4856,5,562,1000
"2351",17683670,86,5e+06,5.2,"Mystery",17,1520,0,0,520
"2352",12055108,91,8e+06,6.9,"Comedy",19,2528,0,0,968
"2353",27285953,103,5e+06,6.8,"Thriller",66,259,0,16000,155
"2354",11675178,92,5e+06,3.5,"Comedy",89,2848,4,11000,729
"2355",10572742,99,8e+06,6.1,"Romance",1000,2269,1,738,849
"2356",9658370,96,5e+06,4.5,"Western",23,3552,6,740,927
"2357",9628751,82,5e+06,5.9,"Animation",99,315,0,207,93
"2358",8786715,92,5e+06,6.9,"Romance",12,5668,5,0,3000
"2359",3432342,112,6e+06,7.7,"Drama",66,253,2,0,150
"2360",6755271,90,5e+06,5.3,"Horror",23,3004,4,327,847
"2361",5308707,95,5e+06,6.4,"Comedy",4000,5245,2,393,4000
"2362",5009677,97,5e+06,7.9,"Sci-Fi",0,19404,0,47000,18000
"2363",4074023,41,5e+06,6.9,"Documentary",0,55,0,89,55
"2364",3950029,122,4e+06,7.2,"Drama",22,416,0,0,186
"2365",4040588,110,5e+06,6.8,"Comedy",19,25676,0,0,25000
"2366",4700361,121,5e+06,4.6,"Drama",35,6617,0,0,4000
"2367",2711210,97,5e+06,6.4,"Comedy",7,10517,1,0,8000
"2368",1082044,94,5e+06,7.7,"Thriller",122,24994,0,21000,23000
"2369",2445646,112,5e+06,7,"Crime",52,12897,1,13000,10000
"2370",2221809,91,5e+06,7,"Drama",263,1582,0,0,967
"2371",296665,98,5e+06,6.3,"Comedy",13,5185,1,0,3000
"2372",3219029,95,5e+06,7.1,"Thriller",57,1836,0,10000,727
"2373",830210,99,5e+06,4.4,"Sci-Fi",0,3382,0,0,578
"2374",124720,90,5e+06,7.3,"Romance",6,4987,0,777,3000
"2375",65069140,94,5e+06,6.2,"Horror",0,1010,1.45812090313183,27000,432
"2376",65087,90,5e+06,6.2,"Thriller",0,408,0,559,343
"2377",16066,103,5e+06,3.3,"Romance",34,1789,0,40,811
"2378",37440,105,5e+06,7.5,"Drama",0,1986,1,0,745
"2379",617228,113,84450000,7.4,"Romance",44,92,1,1000,61
"2380",274385,99,4e+06,7.3,"Adventure",766,1519,3,0,595
"2381",47277326,93,4800000,5.9,"Horror",0,2990,0,0,1000
"2382",1247453,94,2800000,6.8,"Drama",187,3690,0,750,1000
"2383",1729969,121,5e+06,7.4,"Thriller",337,1520,0,14000,982
"2384",778565,90,4800000,5.7,"Drama",0,34779,1,30000,33000
"2385",513836,100,4600000,7.2,"Comedy",3,143,1,0,74
"2386",434417,97,4600000,5.9,"Drama",4,15093,1,0,13000
"2387",13060843,108,1.5e+07,7.7,"Drama",0,26050,0,0,22000
"2388",3609278,102,4500000,8.4,"Drama",0,2235,0,38000,1000
"2389",10429707,98,5e+06,5.4,"Comedy",10,2705,1.45812090313183,0,589
"2390",727883,133,4500000,8.1,"Fantasy",219,17040,1,33000,15000
"2391",410241,106,2e+06,6.8,"Crime",68,2110,0,3000,835
"2392",211667,112,4.2e+09,7.7,"Drama",0,907,0,4000,717
"2393",92191,99,2500000,6.5,"Comedy",0,29325,1,0,26000
"2394",49413,110,3.5e+07,7.3,"Thriller",143,398,0,528,155
"2395",108229,104,4500000,5.9,"Drama",0,15860,1,7000,14000
"2396",8691,103,4500000,5.8,"Family",249,3089,1,0,2000
"2397",26345,112,3e+06,6.1,"Crime",63,4810,4,0,2000
"2398",20772796,101,6e+06,7.6,"Family",51,497,1,0,446
"2399",199228,133,1.5e+08,7.2,"Drama",12,1045,0,504,464
"2400",1487477,104,4200000,6.5,"Romance",335,206,0,0,114
"2401",101055,90,4e+06,5,"Thriller",0,1951,0,0,648
"2402",44566004,101,4e+06,7.8,"Drama",0,32015,0,17000,19000
"2403",31252964,112,4e+06,7.1,"Drama",395,13707,1,0,13000
"2404",131175,95,8500000,5.6,"Horror",9,1885,2,22000,584
"2405",35385560,91,4e+06,4.6,"Thriller",357,4807,1,8000,3000
"2406",20803237,106,3500000,7.1,"Drama",450,18645,1,16000,14000
"2407",15152879,93,5e+06,4,"Thriller",8,46868,0,0,45000
"2408",25359200,165,4e+06,8,"Drama",0,673,0,92000,230
"2409",10515579,96,4e+06,6.7,"Mystery",11000,20132,0,0,19000
"2410",10097096,93,4e+06,4.6,"Comedy",69,955,2,842,522
"2411",9821335,82,6e+06,4,"Comedy",69,3354,1,118,939
"2412",8243880,101,3200000,7,"Fantasy",47,3086,1,762,658
"2413",7825820,81,4e+06,5.9,"Thriller",5,50831,0,576,49000
"2414",7159147,105,3400000,7.5,"Thriller",171,954,0,11000,382
"2415",17314483,86,4e+06,4.7,"Fantasy",89,4073,2,0,986
"2416",6525762,110,4e+06,6.7,"Drama",675,19928,2,0,16000
"2417",4046737,104,4e+06,7.1,"Romance",30,2251,1,15000,769
"2418",3713002,96,8e+06,2.7,"Documentary",2,972,1,131,960
"2419",2426851,93,4e+06,6.5,"Crime",131,776,1,830,497
"2420",1325073,96,4e+06,6.6,"Comedy",101,1208,0,708,730
"2421",864959,101,4e+06,6.9,"Adventure",21,1215,0,0,420
"2422",2601847,102,4e+06,8.5,"Documentary",330,48,0,26000,48
"2423",562059,99,4e+06,7,"Thriller",60,3130,4,872,979
"2424",371897,117,4e+06,6.9,"Crime",234,13607,2,11000,12000
"2425",265107,85,1500000,6.3,"Comedy",0,2282,1,614,945
"2426",100412,120,4e+06,7.7,"Biography",45,824,0,0,623
"2427",58214,106,9500000,7,"Drama",0,916,0,10000,617
"2428",75078,103,1.4e+07,6.3,"Comedy",272,1403,4,132,736
"2429",317125,112,1.6e+07,6.2,"Romance",105,25269,0,0,18000
"2430",146402,113,4e+06,7.7,"Comedy",58,387,1,0,331
"2431",18469,98,650000,6.5,"Drama",53,1038,1,0,530
"2432",20262,106,4e+06,6.1,"Comedy",19,629,2,278,585
"2433",4063,93,4e+06,5.2,"Comedy",55,242,3,657,223
"2434",143653,104,4e+06,6,"Biography",10,1281,0,0,507
"2435",37606,95,3500000,6.8,"Drama",89,2658,0,0,963
"2436",19959,99,3800000,6.9,"Comedy",29,298,2,0,117
"2437",2706659,109,2e+06,6.9,"Drama",13,5977,0,0,3000
"2438",25138292,92,3500000,6.8,"Mystery",22,1122,0,43000,648
"2439",20167424,129,2e+06,8.2,"Thriller",195,1044,0,33000,827
"2440",3293258,81,3e+06,5.2,"Comedy",0,2238,0,0,560
"2441",252652,103,19900000,7,"Comedy",12,44,0,38000,29
"2442",220234,101,3500000,6.5,"Romance",0,3574,3,360,827
"2443",101228,98,3500000,6.4,"Comedy",9,20009,4,414,11000
"2444",96793,91,3500000,5.3,"Comedy",23,6380,3,1000,4000
"2445",123777,105,3500000,4.7,"War",28,1043,0,0,426
"2446",29233,100,3500000,7,"Thriller",117,24,0,121,21
"2447",77413017,80,8e+06,7.6,"Documentary",10,11218,0,0,11000
"2448",5354039,107,3500000,7.1,"Thriller",78,22834,8,21000,18000
"2449",2926565,92,3e+06,6.5,"Drama",0,3608,0,0,1000
"2450",13092000,107,3300000,8.5,"Music",141,26495,0,129000,24000
"2451",7563397,135,3300000,8.7,"Romance",353,1211,0,28000,1000
"2452",610968,115,3800000,8.3,"Drama",346,216,1,60000,74
"2453",8108247,91,3300000,7.4,"Drama",38,2747,0,0,625
"2454",6517198,101,3e+06,7.5,"Crime",13,308,0,0,280
"2455",5776314,105,3200000,7.2,"Drama",101,2016,4,15000,1000
"2456",38168022,115,3e+06,6.6,"Documentary",0,1964,0,290,1000
"2457",84749884,98,3e+06,5.7,"Horror",21,1081,0,14000,438
"2458",21244913,120,4e+06,8,"Crime",909,1779,2,4000,909
"2459",64423650,85,3e+06,5.7,"Action",65,3708,0,31000,942
"2460",48056940,110,3e+06,6.8,"Mystery",301,2239,0,58000,1000
"2461",19184015,113,3e+06,5.4,"Comedy",9,159,1,63,71
"2462",11694528,100,3e+06,7.2,"Documentary",1000,2165,0,635,989
"2463",10017041,84,3e+06,5.9,"Comedy",23,4815,3,545,1000
"2464",7059537,99,3e+06,3,"Comedy",18,2321,0,837,939
"2465",8114507,109,3e+06,7.9,"Romance",0,328,1,62000,140
"2466",5844929,90,3e+06,7,"Comedy",15,2510,1,595,953
"2467",4142507,82,3e+06,4.4,"Comedy",0,858,1,131,472
"2468",3287435,104,4500000,7.1,"Drama",11,12250,2,430,11000
"2469",2912363,94,3e+06,7.3,"Drama",151,278,1,0,113
"2470",2223990,89,3e+06,6.6,"Documentary",269,539,1,26,489
"2471",1821983,102,3e+06,5.4,"Horror",0,43810,0,20000,40000
"2472",2181290,120,3e+06,8.4,"Mystery",0,852,0,43000,717
"2473",2848578,110,3500000,6.3,"Family",13,1567,0,0,439
"2474",703002,86,3e+06,6.1,"Action",59,1249,4,37000,694
"2475",3105269,101,3e+06,5,"Crime",0,1335,2,174,574
"2476",252726,87,3e+06,7.2,"Drama",84,2715,0,76,702
"2477",418268,87,3e+06,5.3,"Romance",21,8353,3,0,4000
"2478",200803,93,3e+06,5.3,"Comedy",78,1467,3,0,536
"2479",95016,98,2700000,7.4,"Comedy",7,362,0,442,289
"2480",73678,100,3e+06,5.9,"Comedy",27,4374,1,348,1000
"2481",143000,88,5e+06,4.1,"Horror",26,1495,0,0,487
"2482",22000,122,3e+06,5.8,"Sci-Fi",87,4920,4,0,2000
"2483",5005,96,3e+06,5.9,"Drama",15,1929,2,448,433
"2484",3123749,105,1500000,6.5,"Thriller",39,1231,8,88,267
"2485",100675,93,3e+06,6.4,"Documentary",4,2305,0,0,875
"2486",3645438,89,2200000,6.8,"Horror",192,923,1,0,447
"2487",22201636,116,8e+06,7.4,"Comedy",153,727,1,0,275
"2488",952620,95,2e+06,5.7,"Horror",0,1797,0,0,569
"2489",475000,86,2800000,6,"Comedy",3,2753,2,323,833
"2490",38108,66,2600000,7.2,"Horror",76,239,0,0,123
"2491",40041683,86,2500000,5.1,"Fantasy",89,3421,6,0,713
"2492",33349949,87,2500000,5.1,"Documentary",67,1111,0,0,871
"2493",32230907,75,2500000,6.7,"Comedy",15,1385,0,0,1000
"2494",26781723,102,2500000,7.6,"Drama",0,1655,3,0,625
"2495",3325638,89,2500000,7.1,"Crime",14,1980,3,13000,902
"2496",395592,106,2e+06,7.6,"Comedy",148,2972,1,0,900
"2497",6851969,95,2500000,7.1,"Romance",53,10040,1,10000,8000
"2498",12995673,101,2500000,7.7,"Biography",119,338,1,24000,334
"2499",173783,112,2500000,7.6,"Documentary",9,1252,0,588,860
"2500",118666,100,2500000,6.6,"Short",10,1064,7,144,655
"2501",71904,100,2500000,5.7,"Family",0,1491,1,140,640
"2502",99851,80,2500000,7.1,"Documentary",0,210,0,0,191
"2503",115504,106,1.4e+07,6.2,"Romance",8,1739,2,0,611
"2504",5725,103,8400000,6.1,"Thriller",24,163,0,560,127
"2505",75727,90,2500000,5.9,"Thriller",8,862,0,0,426
"2506",322157,96,2500000,6.8,"Thriller",571,4590,0,19000,2000
"2507",978908,101,2400000,5.1,"Drama",9,2306,0,250,973
"2508",327919,101,1500000,7.7,"Drama",222,3282,0,11000,1000
"2509",178739,105,2450000,3.9,"Musical",29,1668,0,566,847
"2510",379643,117,2200000,5.9,"Drama",84,2161,0,285,861
"2511",12985267,120,2300000,5.9,"Drama",16,6752,5,13000,2000
"2512",313436,89,15500000,7.6,"Comedy",16,155,0,0,117
"2513",3330,125,2100000,7.2,"Musical",7,214,0,305,128
"2514",14673301,100,2e+06,6.9,"Horror",421,1062,0,45000,314
"2515",12555230,86,2e+06,5.3,"Thriller",9,218,0,0,120
"2516",11284657,137,2e+06,8.5,"Thriller",207,927,3,39000,380
"2517",34522221,129,2e+06,7,"Drama",589,2300,7,10000,690
"2518",7002255,80,9500000,7.8,"Comedy",162,29,0,0,23
"2519",5792822,80,2700000,8,"Drama",0,65,0,13000,50
"2520",5383834,115,2e+06,8.1,"Drama",0,318,0,11000,85
"2521",4599680,100,1500000,6.8,"Drama",308,2186,2,0,1000
"2522",6531491,100,2e+06,7.2,"Drama",81,34446,2,20000,34000
"2523",3885134,91,2e+06,7.4,"Drama",244,1349,0,0,538
"2524",3590010,96,2e+06,6.1,"Music",31,3013,0,0,804
"2525",3335839,116,2e+06,7,"Crime",453,50313,2,0,24000
"2526",2557668,97,2e+06,5.3,"Drama",5,2739,1,0,1000
"2527",2506446,101,2e+06,4.7,"Romance",0,11327,0,134,8000
"2528",1984378,101,2e+06,6.5,"Comedy",263,226,3,0,71
"2529",2283276,90,1500000,8,"War",56,56,0,0,56
"2530",1098224,120,2e+06,3.3,"Adventure",0,359,1,32,178
"2531",1430185,102,2e+06,8.3,"Documentary",117,446,0,0,393
"2532",1477002,102,2e+06,6.9,"Romance",22,11184,3,0,10000
"2533",1134049,100,2e+06,8.1,"Htory",90,408,0,0,168
"2534",653621,89,2e+06,6.8,"Documentary",13,1136,0,592,373
"2535",535249,86,3400000,4.6,"Comedy",10,768,0,974,189
"2536",371081,96,6e+06,7,"Comedy",0,51441,2,857,49000
"2537",100669,85,3800000,5.8,"Comedy",0,36885,1,407,22000
"2538",186354,129,13500000,4.5,"Drama",776,26176,0,0,25000
"2539",17580,95,1500000,6.2,"Drama",8,2749,3,195,529
"2540",12667,92,14000,6.6,"Drama",11,39518,2,0,26000
"2541",198407,96,2e+06,6.6,"Drama",38,774,1,474,363
"2542",4958,119,2e+06,7.8,"Drama",5,86,2,1000,29
"2543",2436,106,2e+06,5.7,"Comedy",5,1611,2,655,416
"2544",1420578,103,1900000,6.4,"Drama",35,2389,0,298,548
"2545",1028658,95,3e+06,7,"Thriller",89,17471,0,24000,16000
"2546",18435,95,1400000,5.8,"Drama",0,1082,5,104,533
"2547",2957978,90,1e+06,7.8,"Biography",120,68,0,0,41
"2548",444044,89,1900000,7.2,"Action",47,4249,6,1000,628
"2549",40990055,87,1800000,5.6,"Thriller",13,1958,0,0,463
"2550",5709616,118,1800000,6.8,"Drama",12,546,0,544,201
"2551",12784397,93,1800000,7.3,"Drama",188,2658,0,31000,2000
"2552",3050934,109,1800000,7.3,"Music",9,2187,1,0,767
"2553",638476,90,1500000,6.6,"Comedy",293,32405,1,0,16000
"2554",505295,108,1800000,7.5,"Drama",28,0,0,353,0
"2555",145540,93,5e+05,6.7,"Horror",75,2489,1,0,701
"2556",35918429,138,1700000,7.5,"Drama",143,3970,1,951,1000
"2557",92401,105,2e+06,6.3,"Thriller",68,2423,0,17000,635
"2558",992238,86,1700000,6.8,"Comedy",84,763,0,869,680
"2559",4231500,104,1e+06,7.8,"Drama",25,822,2,16000,638
"2560",396035,100,1e+06,6.9,"Drama",87,2721,0,305,887
"2561",1060591,95,1300000,7.2,"Comedy",0,231,0,0,227
"2562",155972,90,1500000,7.3,"Drama",21,137,0,0,53
"2563",2580,111,1650000,5.4,"Drama",1000,2564,2,63,2000
"2564",19067631,108,2e+06,7.1,"Drama",191,1981,1,0,597
"2565",7362100,88,1500000,7.4,"Drama",387,479,0,0,436
"2566",7022940,97,1e+06,6.7,"Comedy",0,1173,1,682,378
"2567",53991137,103,1500000,6.8,"Thriller",0,3030,1,60000,852
"2568",1221261,114,1500000,7.9,"Crime",44,856,0,0,827
"2569",712294,112,1500000,6.7,"Drama",58,859,1,608,552
"2570",3447339,104,1500000,5.8,"Comedy",38,2667,7,0,801
"2571",406035,98,1500000,7.2,"Drama",21,33441,0,0,33000
"2572",373967,100,1500000,6.5,"Horror",122,469,0,0,210
"2573",194568,80,1500000,6.2,"Comedy",522,2179,0,0,813
"2574",119841,91,1500000,6.5,"Drama",18,3901,1,304,954
"2575",173066,84,1500000,6.3,"Fantasy",0,1238,1,0,634
"2576",92362,90,1500000,4.3,"Thriller",7,3138,7,68,890
"2577",105943,98,1500000,6.1,"Comedy",102,2628,0,212,563
"2578",183490,124,1700000,5.8,"War",407,60,0,594,38
"2579",3478,95,1500000,6.7,"Horror",49,721,0,0,413
"2580",52166,90,2e+06,6.7,"Drama",7,89263,3,371,87000
"2581",1163508,101,2500000,5.1,"Thriller",0,5158,1,15000,1000
"2582",304124,106,1400000,6.7,"Drama",33,358,0,57,341
"2583",36830,94,1400000,6.6,"Horror",87,256,0,400,87
"2584",638951,135,1592000,7.4,"Drama",5,83,2,100,51
"2585",1521,83,1500000,5.7,"Horror",5,843,0,932,413
"2586",19539,87,1e+06,6.2,"Comedy",4,6227,1,3000,2000
"2587",100358,97,1500000,3.3,"Romance",0,602,2,66,374
"2588",2833383,80,427000,5.7,"Animation",8,2459,1,0,2000
"2589",55153403,103,1200000,7.7,"Mystery",0,5161,0,0,2000
"2590",18488314,100,1200000,7.1,"Mystery",422,2893,0,0,816
"2591",11278,89,1300000,7,"Comedy",0,58,0,407,31
"2592",13876974,114,7e+06,7.4,"Comedy",300,809,0,0,307
"2593",9180275,111,1200000,7.7,"Drama",50,4288,0,756,2000
"2594",2859955,113,1200000,6,"Sport",29,2681,2,0,890
"2595",375723,112,4e+06,7.9,"Comedy",9,76,1,0,61
"2596",594904,108,1200000,6,"Comedy",14,1805,0,0,1000
"2597",58936,88,1200000,6.1,"Music",0,318,0,27,268
"2598",24784,97,1200000,7.4,"Documentary",4,0,0,5000,8054.12659148781
"2599",7826,85,1200000,6.2,"Comedy",0,54484,10,87,49000
"2600",3830,110,1200000,7.2,"Short",0,5,3,75,3
"2601",16101109,94,3e+06,6.8,"Comedy",6,19957,3,0,16000
"2602",6013,90,695393,7.7,"Drama",222,1311,0,0,680
"2603",39659,73,1600000,7,"Drama",126,21,1,131,14
"2604",56129,110,1100000,6.1,"Sci-Fi",22,645,1,0,434
"2605",4105123,102,1100000,7.6,"Comedy",338,1445,0,51000,1000
"2606",31537320,83,1e+06,5.7,"Thriller",6,1565,0,13000,707
"2607",18112929,86,1e+06,5,"Horror",18,2665,0,24000,1000
"2608",20773070,120,5e+06,3.4,"Drama",18,1810,11,0,634
"2609",10042266,90,1e+06,5.9,"Mystery",65,3155,0,816,1000
"2610",9701559,112,3500000,7.4,"Romance",310,35941,0,25000,33000
"2611",9013113,103,1e+06,7.4,"Adventure",2,3192,2,0,2000
"2612",53245055,83,1e+06,4.2,"Drama",19,988,0,12000,403
"2613",7186670,100,6e+06,5.4,"Adventure",0,2082,0,12000,640
"2614",5997134,95,1e+06,7.2,"Romance",20,1899,3,11000,422
"2615",2508841,97,1e+06,7.2,"Drama",33,994,1,0,496
"2616",4946250,91,1e+06,7.4,"Music",9,198,0,14000,130
"2617",1677838,92,1e+06,7.7,"Documentary",2,1447,0,0,783
"2618",1744858,94,1e+06,7,"Comedy",112,3085,1,671,1000
"2619",798341,119,1e+06,7.2,"Crime",13,1107,0,100,957
"2620",610991,167,1e+06,6.2,"Drama",10,773,3,92,353
"2621",548712,108,2500000,6.9,"Romance",234,12385,0,571,11000
"2622",464126,88,1e+06,6.7,"Drama",22,1641,0,115,638
"2623",428535,100,1e+06,3.6,"Comedy",0,2289,1,24,844
"2624",104077,88,1e+06,7.4,"Comedy",21,4720,2,11000,1000
"2625",279282,79,1e+06,6.1,"Comedy",2,2489,2,150,855
"2626",484221,96,1e+06,8.2,"Crime",50,6,1,20000,3
"2627",274661,53,1e+06,7.7,"War",141,313,0,0,141
"2628",144431,97,1e+06,7.3,"Sport",10,118,0,587,102
"2629",287761,91,1e+06,7.6,"Horror",9,86,1,0,53
"2630",100240,93,1e+06,6.8,"Documentary",0,28,0,0,20
"2631",96734,112,1e+06,5.6,"Drama",74,263584,3,706,260000
"2632",49000,160,1500000,4.8,"Drama",5,2024,5,31,724
"2633",100659,95,9e+05,6.4,"Horror",243,3833,0,0,969
"2634",48430,93,5e+05,6.8,"Crime",11,1452,1,0,443
"2635",12996,82,1e+06,6,"Action",82,3905,0,210,2000
"2636",10018,78,1e+06,6.1,"Thriller",0,509,0,244,262
"2637",62480,97,1e+06,5.5,"Drama",4,928,1,793,446
"2638",6387,81,1e+06,6.9,"Drama",0,2694,0,0,975
"2639",721,88,1e+06,4.1,"Crime",53,1284,2,42,563
"2640",703,96,1500000,5.4,"Drama",436,920,3,47,474
"2641",20186,100,930000,5.7,"Comedy",28,2924,8,995,945
"2642",1185783,113,590000,7.9,"Drama",163,264,0,14000,131
"2643",1007962,104,950000,7.1,"Crime",171,117,0,12000,109
"2644",381186,91,9e+05,6.4,"Drama",91,3299,0,698,982
"2645",16097842,85,9e+05,7.5,"Romance",0,687,0,17000,282
"2646",6643,101,9e+05,6.4,"Thriller",6,4184,2,0,975
"2647",442638,88,850000,7.3,"Romance",0,897,1,337,465
"2648",819939,107,850000,7.2,"Comedy",6,26017,2,0,23000
"2649",1243961,88,850000,6,"Drama",15,3770,0,0,938
"2650",15278,95,825000,5.6,"Fantasy",14,1185,1,409,284
"2651",7098492,123,5e+05,8.4,"Mystery",0,2501,2,48000,786
"2652",2073984,88,8e+05,7.2,"Drama",6,663,1,219,302
"2653",35688,93,6e+05,5.1,"Mystery",247,954,4,0,247
"2654",41709,91,8e+05,6.4,"Horror",75,116,0,23000,35
"2655",1310270,90,780000,6.8,"Drama",38,587,0,1000,214
"2656",5518918,86,750000,6.9,"Comedy",8,3071,0,307,2000
"2657",4007792,86,750000,7,"Drama",365,2714,0,31000,934
